,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,income_cat,bedrooms_per_room
2984,-119.01,35.34,36.0,973.0,219.0,613.0,187.0,1.5625,INLAND,2,0.2250770811921891
2985,-119.01,35.33,42.0,1120.0,255.0,677.0,213.0,1.5429,INLAND,2,0.22767857142857142
2986,-119.0,35.33,35.0,991.0,221.0,620.0,207.0,1.9417,INLAND,2,0.22300706357214933
2987,-119.01,35.33,32.0,3068.0,628.0,1897.0,607.0,2.4234,INLAND,2,0.2046936114732725
2988,-119.02,35.33,35.0,2053.0,412.0,1193.0,387.0,2.75,INLAND,2,0.20068192888455919
2989,-119.02,35.34,35.0,1650.0,390.0,1145.0,343.0,1.5357,INLAND,2,0.23636363636363636
2990,-118.99,35.32,35.0,1576.0,405.0,870.0,282.0,1.6575,INLAND,2,0.2569796954314721
2991,-118.99,35.3,33.0,2248.0,434.0,1461.0,405.0,2.9402,INLAND,2,0.19306049822064056
2992,-119.0,35.31,37.0,1337.0,275.0,767.0,273.0,1.6522,INLAND,2,0.2056843679880329
2993,-119.09,35.3,3.0,2821.0,519.0,1353.0,495.0,3.6852,INLAND,3,0.18397731300957107
2994,-119.04,35.32,20.0,37.0,11.0,34.0,8.0,1.2,INLAND,1,0.2972972972972973
2995,-119.05,35.32,11.0,7035.0,1455.0,3525.0,1387.0,3.4827,INLAND,3,0.2068230277185501
2996,-119.04,35.31,11.0,2161.0,371.0,1267.0,388.0,4.1957,INLAND,3,0.17167977788061084
2997,-119.03,35.32,12.0,2721.0,549.0,1294.0,523.0,2.5575,INLAND,2,0.20176405733186328
2998,-119.02,35.32,14.0,2927.0,588.0,1821.0,561.0,3.3529,INLAND,3,0.20088828151691152
2999,-119.05,35.3,9.0,10822.0,1994.0,6241.0,1906.0,4.0631,INLAND,3,0.18425429680280908
3000,-119.03,35.3,10.0,829.0,146.0,447.0,173.0,4.1484,INLAND,3,0.17611580217129072
3001,-119.02,35.3,10.0,7397.0,1369.0,4611.0,1310.0,3.6369,INLAND,3,0.18507503041773693
3002,-119.01,35.32,23.0,4870.0,965.0,2717.0,928.0,2.596,INLAND,2,0.19815195071868583
3003,-119.01,35.31,19.0,7092.0,1517.0,4101.0,1436.0,2.1006,INLAND,2,0.21390298928369994
3004,-119.01,35.3,7.0,8596.0,1597.0,4893.0,1520.0,3.9054,INLAND,3,0.18578408562121917
3005,-119.07,35.27,25.0,3081.0,635.0,1830.0,591.0,2.5804,INLAND,2,0.20610191496267447
3006,-119.13,35.22,5.0,6268.0,1003.0,3269.0,980.0,5.1457,INLAND,4,0.16001914486279514
3007,-119.01,35.24,6.0,80.0,16.0,66.0,21.0,3.125,INLAND,3,0.2
3008,-119.01,35.28,10.0,7011.0,1453.0,4163.0,1307.0,2.7659,INLAND,2,0.207245756668093
3009,-118.99,35.24,40.0,282.0,59.0,213.0,71.0,2.35,INLAND,2,0.20921985815602837
3010,-118.99,35.27,32.0,444.0,102.0,242.0,87.0,1.1528,INLAND,1,0.22972972972972974
3011,-118.93,34.82,24.0,806.0,168.0,323.0,136.0,3.5,INLAND,3,0.20843672456575682
3012,-118.95,34.83,18.0,3278.0,762.0,1338.0,550.0,2.9891,INLAND,2,0.2324588163514338
3013,-118.95,34.81,30.0,2817.0,604.0,1089.0,412.0,3.1364,INLAND,3,0.21441249556265532
3014,-119.15,34.83,6.0,8733.0,1600.0,2006.0,736.0,4.5724,INLAND,4,0.18321309973663116
3015,-119.16,34.95,14.0,4054.0,787.0,1581.0,579.0,3.0882,INLAND,3,0.1941292550567341
3016,-118.93,34.82,8.0,508.0,111.0,229.0,84.0,4.0332,INLAND,3,0.21850393700787402
3017,-119.4,35.06,21.0,2213.0,458.0,1250.0,440.0,2.9187,INLAND,2,0.2069588793492996
3018,-119.45,35.07,45.0,973.0,183.0,500.0,177.0,2.6389,INLAND,2,0.1880781089414183
3019,-119.42,35.19,26.0,890.0,172.0,483.0,170.0,4.15,INLAND,3,0.19325842696629214
3020,-119.5,35.27,23.0,3827.0,696.0,1993.0,617.0,3.0742,INLAND,3,0.18186569114188658
3021,-119.48,35.17,36.0,116.0,20.0,39.0,18.0,3.125,INLAND,3,0.1724137931034483
3022,-119.45,35.16,34.0,3437.0,696.0,1783.0,608.0,2.3912,INLAND,2,0.20250218213558335
3023,-119.46,35.17,40.0,4164.0,812.0,1998.0,773.0,2.8323,INLAND,2,0.19500480307396734
3024,-119.46,35.14,30.0,2943.0,624.064888263108,1565.0,584.0,2.5313,INLAND,2,0.21205059064325787
3025,-119.47,35.14,19.0,4190.0,690.0,1973.0,702.0,3.9929,INLAND,3,0.16467780429594273
3026,-119.45,35.15,33.0,5050.0,964.0,2293.0,919.0,3.1592,INLAND,3,0.1908910891089109
3027,-119.45,35.13,34.0,1440.0,309.0,808.0,294.0,2.3013,INLAND,2,0.21458333333333332
3028,-119.46,35.13,46.0,2745.0,543.0,1423.0,482.0,2.1955,INLAND,2,0.19781420765027322
3029,-119.47,35.13,44.0,4599.0,877.0,2140.0,831.0,2.9952,INLAND,2,0.19069362904979342
3030,-119.47,35.4,32.0,2167.0,421.0,1301.0,394.0,1.9718,INLAND,2,0.19427780341485926
3031,-119.42,35.4,24.0,2585.0,480.0,1442.0,424.0,2.8452,INLAND,2,0.18568665377176016
3032,-119.12,35.41,12.0,5589.0,941.0,3018.0,917.0,4.4561,INLAND,3,0.16836643406691715
3033,-119.11,35.39,22.0,984.0,176.0,451.0,170.0,3.25,INLAND,3,0.17886178861788618
3034,-119.12,35.39,13.0,1264.0,202.0,552.0,187.0,4.5903,INLAND,4,0.15981012658227847
3035,-119.19,35.41,12.0,2835.0,471.0,1399.0,413.0,4.4125,INLAND,3,0.16613756613756614
3036,-119.2,35.37,6.0,7383.0,1095.0,3415.0,1059.0,5.3119,INLAND,4,0.14831369362047947
3037,-119.12,35.38,18.0,1521.0,269.0,706.0,279.0,4.4196,INLAND,3,0.17685733070348456
3038,-119.11,35.38,37.0,2044.0,394.0,894.0,359.0,2.9453,INLAND,2,0.19275929549902152
3039,-119.12,35.37,13.0,4527.0,713.0,2170.0,671.0,4.8266,INLAND,4,0.15749944775789707
3040,-119.18,35.5,36.0,1253.0,259.0,932.0,249.0,2.1635,INLAND,2,0.20670391061452514
3041,-119.28,35.52,36.0,786.0,194.0,573.0,134.0,2.2321,INLAND,2,0.24681933842239187
3042,-119.27,35.49,39.0,2649.0,572.0,1815.0,547.0,2.3533,INLAND,2,0.21593053982634958
3043,-119.26,35.5,38.0,2536.0,409.0,1133.0,430.0,4.2375,INLAND,3,0.1612776025236593
3044,-119.27,35.5,34.0,1367.0,329.0,796.0,319.0,2.8269,INLAND,2,0.24067300658376006
3045,-119.27,35.51,28.0,1089.0,179.0,544.0,190.0,3.2279,INLAND,3,0.16437098255280075
3046,-119.28,35.5,34.0,1923.0,379.0,1101.0,351.0,2.4044,INLAND,2,0.19708788351534062
3047,-119.28,35.5,28.0,3107.0,782.0,3260.0,738.0,1.6944,INLAND,2,0.251689732861281
3048,-119.27,35.5,21.0,2171.0,483.0,1315.0,450.0,1.7105,INLAND,2,0.2224781206817135
3049,-119.38,35.49,34.0,2304.0,437.0,1506.0,403.0,2.2071,INLAND,2,0.1896701388888889
3050,-119.34,35.6,16.0,1584.0,309.0,1011.0,268.0,2.4961,INLAND,2,0.19507575757575757
3051,-119.36,35.55,29.0,510.0,84.0,236.0,73.0,2.7,INLAND,2,0.16470588235294117
3052,-119.35,35.58,13.0,1657.0,362.0,1186.0,376.0,1.1903,INLAND,1,0.2184671092335546
3053,-119.34,35.59,33.0,3240.0,654.0,1809.0,616.0,2.3934,INLAND,2,0.20185185185185187
3054,-119.34,35.6,33.0,2143.0,488.0,1732.0,509.0,1.9362,INLAND,2,0.2277181521231918
3055,-119.33,35.6,32.0,2703.0,683.0,2682.0,675.0,1.4619,INLAND,1,0.2526822049574547
3056,-119.35,35.59,14.0,2719.0,502.0,1497.0,457.0,3.176,INLAND,3,0.18462670099301215
3057,-119.33,35.59,20.0,3085.0,691.0,2645.0,676.0,1.7868,INLAND,2,0.2239870340356564
3058,-119.69,35.62,18.0,820.0,239.0,1345.0,207.0,2.1186,INLAND,2,0.2914634146341463
3059,-119.77,35.65,21.0,2403.0,483.0,1647.0,415.0,2.6066,INLAND,2,0.2009987515605493
3060,-119.14,35.76,30.0,735.0,137.0,421.0,113.0,2.5625,INLAND,2,0.18639455782312925
3061,-119.29,35.76,15.0,3938.0,789.0,3500.0,768.0,2.1295,INLAND,2,0.20035551041137634
3062,-119.19,35.64,29.0,1476.0,220.0,902.0,205.0,2.6726,INLAND,2,0.14905149051490515
3063,-119.24,35.68,21.0,1885.0,398.0,1539.0,388.0,2.5208,INLAND,2,0.21114058355437665
3064,-119.22,35.68,16.0,2874.0,677.0,3078.0,651.0,1.8843,INLAND,2,0.23556019485038274
3065,-119.24,35.67,32.0,3216.0,750.0,2639.0,709.0,2.0025,INLAND,2,0.2332089552238806
3066,-119.25,35.78,27.0,1513.0,342.0,1346.0,323.0,2.7411,INLAND,2,0.2260409781890284
3067,-119.25,35.77,35.0,1618.0,378.0,1449.0,398.0,1.6786,INLAND,2,0.23362175525339926
3068,-119.25,35.76,36.0,2332.0,656.0,2175.0,610.0,1.6045,INLAND,2,0.28130360205831906
3069,-119.25,35.75,36.0,1598.0,443.0,1658.0,417.0,1.517,INLAND,2,0.2772215269086358
3070,-119.25,35.79,8.0,3271.0,797.0,2700.0,688.0,1.7418,INLAND,2,0.24365637419749311
3071,-119.25,35.78,35.0,1927.0,386.0,1371.0,414.0,2.2981,INLAND,2,0.20031136481577583
3072,-119.23,35.78,8.0,1612.0,343.0,1230.0,330.0,2.1806,INLAND,2,0.21277915632754343
3073,-119.23,35.79,31.0,2862.0,606.0,2467.0,600.0,2.3125,INLAND,2,0.21174004192872117
3074,-119.24,35.77,28.0,1737.0,521.0,1764.0,514.0,1.7813,INLAND,2,0.2999424294761082
3075,-119.23,35.77,36.0,3225.0,635.0,2034.0,593.0,2.4044,INLAND,2,0.19689922480620156
3076,-119.23,35.74,16.0,2275.0,659.0,1914.0,614.0,2.033,INLAND,2,0.2896703296703297
3077,-119.23,35.77,26.0,2636.0,468.0,1416.0,485.0,4.1917,INLAND,3,0.17754172989377845
3078,-118.92,35.47,6.0,1755.0,280.0,664.0,254.0,6.2885,INLAND,5,0.15954415954415954
3079,-119.01,35.44,20.0,3458.0,651.0,1465.0,621.0,2.5806,INLAND,2,0.1882591093117409
3080,-118.93,35.44,13.0,1439.0,237.0,557.0,227.0,6.1563,INLAND,5,0.1646977067407922
3081,-118.31,35.74,18.0,2327.0,642.0,799.0,335.0,1.8419,INLAND,2,0.2758917060593038
3082,-118.06,35.68,15.0,1962.0,403.0,730.0,321.0,2.25,INLAND,2,0.2054026503567788
3083,-118.44,35.75,23.0,3166.0,700.0,1097.0,493.0,2.6288,INLAND,2,0.22109917877447885
3084,-118.47,35.72,18.0,4754.0,1075.0,1366.0,690.0,2.0694,INLAND,2,0.22612536811106437
3085,-118.5,35.7,18.0,3303.0,814.0,986.0,522.0,1.5957,INLAND,2,0.24644262791401755
3086,-118.59,35.72,28.0,1491.0,408.0,98.0,48.0,1.4205,INLAND,1,0.27364185110663986
3087,-118.87,35.65,33.0,1504.0,325.0,584.0,223.0,3.4792,INLAND,3,0.2160904255319149
3088,-118.23,35.48,17.0,2354.0,514.0,775.0,380.0,1.8369,INLAND,2,0.2183517417162277
3089,-118.33,35.64,15.0,2966.0,669.0,1007.0,465.0,1.5667,INLAND,2,0.22555630478759273
3090,-118.41,35.63,15.0,5907.0,1257.0,2310.0,1001.0,2.3125,INLAND,2,0.212798374809548
3091,-118.45,35.62,18.0,2304.0,527.0,782.0,390.0,1.4141,INLAND,1,0.2287326388888889
3092,-118.47,35.64,17.0,2248.0,535.0,927.0,427.0,1.3023,INLAND,1,0.23798932384341637
3093,-118.48,35.61,17.0,4002.0,930.0,1614.0,731.0,1.6236,INLAND,2,0.23238380809595202
3094,-118.45,35.58,16.0,5396.0,1182.0,1802.0,807.0,1.8819,INLAND,2,0.2190511489992587
3095,-118.61,35.47,13.0,2267.0,601.0,756.0,276.0,2.5474,INLAND,2,0.2651080723423026
3096,-117.73,35.73,35.0,2916.0,594.0,1870.0,432.0,3.625,INLAND,3,0.2037037037037037
3097,-117.66,35.63,33.0,2579.0,564.0,1155.0,431.0,2.0441,INLAND,2,0.21868941450174487
3098,-117.67,35.65,18.0,2737.0,589.0,1128.0,533.0,2.8,INLAND,2,0.21519912312751188
3099,-117.68,35.65,15.0,2701.0,576.0,1245.0,513.0,3.3269,INLAND,3,0.21325435024065162
3100,-117.69,35.65,5.0,1131.0,276.0,520.0,232.0,4.0167,INLAND,3,0.2440318302387268
3101,-117.7,35.64,8.0,2683.0,416.0,1154.0,399.0,5.8625,INLAND,4,0.15505031680954157
3102,-117.68,35.64,15.0,3253.0,573.0,1408.0,586.0,5.2043,INLAND,4,0.17614509683369198
3103,-117.67,35.64,6.0,2115.0,342.0,927.0,337.0,6.1935,INLAND,5,0.16170212765957448
3104,-117.67,35.63,32.0,3661.0,787.0,1613.0,706.0,3.0687,INLAND,3,0.2149685878175362
3105,-117.68,35.63,18.0,4334.0,641.0,1777.0,661.0,6.0653,INLAND,5,0.14790032302722658
3106,-117.69,35.63,5.0,3151.0,482.0,1335.0,428.0,5.5773,INLAND,4,0.15296731196445573
3107,-117.7,35.62,18.0,2657.0,496.0,1426.0,483.0,3.5931,INLAND,3,0.186676703048551
3108,-117.68,35.61,9.0,4241.0,832.0,1929.0,742.0,3.5988,INLAND,3,0.19618014619193586
3109,-117.68,35.6,12.0,1678.0,241.0,765.0,281.0,6.0532,INLAND,5,0.1436233611442193
3110,-117.7,35.6,16.0,2678.0,483.0,1473.0,487.0,3.858,INLAND,3,0.18035847647498132
3111,-117.68,35.62,30.0,2994.0,741.0,1481.0,581.0,2.1458,INLAND,2,0.24749498997995992
3112,-117.64,35.61,10.0,2656.0,506.0,1349.0,501.0,4.25,INLAND,3,0.1905120481927711
3113,-117.66,35.62,11.0,5897.0,1138.0,2728.0,1072.0,4.15,INLAND,3,0.1929794810920807
3114,-117.66,35.61,5.0,5735.0,932.0,2623.0,862.0,4.8494,INLAND,4,0.16251089799476895
3115,-117.66,35.6,14.0,1740.0,391.0,850.0,317.0,2.5812,INLAND,2,0.2247126436781609
3116,-117.76,35.63,12.0,2014.0,372.0,1027.0,356.0,3.9261,INLAND,3,0.18470705064548162
3117,-117.68,35.55,9.0,3811.0,605.0,1518.0,568.0,5.5551,INLAND,4,0.15875098399370244
3118,-117.81,35.65,19.0,1124.0,290.0,598.0,261.0,1.8984,INLAND,2,0.2580071174377224
3119,-117.87,35.73,13.0,2566.0,449.0,1181.0,414.0,4.1518,INLAND,3,0.17498051441932969
3120,-117.84,35.54,11.0,1751.0,316.0,765.0,296.0,5.0762,INLAND,4,0.18046830382638493
3121,-117.74,35.65,15.0,2357.0,484.0,1110.0,442.0,3.1755,INLAND,3,0.20534577853203226
3122,-117.84,35.35,28.0,1913.0,486.0,858.0,371.0,1.9962,INLAND,2,0.25405122843700995
3123,-118.0,35.05,21.0,1739.0,425.0,945.0,362.0,3.4015,INLAND,3,0.24439332949971249
3124,-117.82,35.03,30.0,2555.0,510.0,1347.0,467.0,3.3693,INLAND,3,0.19960861056751467
3125,-117.76,35.22,4.0,18.0,3.0,8.0,6.0,1.625,INLAND,2,0.16666666666666666
3126,-117.79,35.21,4.0,2.0,2.0,6.0,2.0,2.375,INLAND,2,1.0
3127,-118.01,35.12,15.0,1926.0,361.0,917.0,316.0,3.3889,INLAND,3,0.18743509865005192
3128,-117.98,35.13,5.0,4849.0,920.0,2504.0,847.0,3.5391,INLAND,3,0.18972984120437203
3129,-117.95,35.13,4.0,2630.0,502.0,1150.0,422.0,4.25,INLAND,3,0.1908745247148289
3130,-117.95,35.08,1.0,83.0,15.0,32.0,15.0,4.875,INLAND,4,0.18072289156626506
3131,-117.98,35.1,4.0,923.0,166.0,352.0,135.0,4.5724,INLAND,4,0.17984832069339113
3132,-117.99,35.16,15.0,2180.0,416.0,960.0,370.0,2.875,INLAND,2,0.1908256880733945
3133,-118.27,34.92,20.0,873.0,175.0,422.0,159.0,2.9583,INLAND,2,0.2004581901489118
3134,-118.34,34.86,11.0,7353.0,1482.0,3571.0,1308.0,2.8097,INLAND,2,0.20155038759689922
3135,-117.68,35.03,28.0,2969.0,648.0,1644.0,570.0,3.4338,INLAND,3,0.2182553048164365
3136,-117.68,34.99,33.0,1589.0,307.0,853.0,272.0,4.2292,INLAND,3,0.19320327249842667
3137,-117.65,35.0,36.0,1184.0,316.0,672.0,241.0,1.9107,INLAND,2,0.2668918918918919
3138,-118.15,34.86,10.0,4597.0,1009.0,2227.0,821.0,2.6149,INLAND,2,0.21949097237328694
3139,-118.17,34.87,9.0,1507.0,293.0,761.0,278.0,3.0184,INLAND,3,0.19442601194426012
3140,-118.19,34.87,2.0,2103.0,389.0,923.0,338.0,5.0553,INLAND,4,0.1849738468854018
3141,-118.17,34.86,21.0,2370.0,540.0,1488.0,554.0,2.7361,INLAND,2,0.22784810126582278
3142,-118.15,35.06,15.0,1069.0,296.0,569.0,263.0,2.0441,INLAND,2,0.2768942937324602
3143,-118.16,35.05,44.0,1297.0,307.0,776.0,278.0,2.5875,INLAND,2,0.23670007710100233
3144,-118.19,35.05,14.0,2992.0,573.0,1631.0,526.0,3.7452,INLAND,3,0.19151069518716576
3145,-118.15,35.04,29.0,1671.0,368.0,821.0,337.0,2.16,INLAND,2,0.22022740873728305
3146,-118.51,35.16,7.0,4371.0,727.0,1932.0,654.0,4.625,INLAND,4,0.16632349576755892
3147,-118.66,35.2,7.0,9664.0,1692.0,3617.0,1370.0,4.0581,INLAND,3,0.17508278145695363
3148,-118.34,35.27,10.0,2939.0,605.0,1167.0,446.0,2.3917,INLAND,2,0.2058523307247363
3149,-118.48,35.14,4.0,8417.0,1657.0,4631.0,1468.0,3.6949,INLAND,3,0.19686349055482952
3150,-118.61,35.08,6.0,3660.0,646.0,1243.0,482.0,3.4911,INLAND,3,0.17650273224043717
3151,-118.61,34.99,11.0,4031.0,766.0,1539.0,564.0,3.8917,INLAND,3,0.19002728851401637
3152,-118.46,35.13,19.0,3109.0,640.0,1457.0,620.0,2.6417,INLAND,2,0.20585397233837247
3153,-118.46,35.12,16.0,4084.0,812.0,2033.0,668.0,3.2405,INLAND,3,0.19882468168462292
3154,-118.43,35.12,8.0,1968.0,376.0,930.0,360.0,3.2632,INLAND,3,0.1910569105691057
3155,-118.44,35.13,34.0,1170.0,290.0,602.0,266.0,1.7917,INLAND,2,0.24786324786324787
3156,-118.44,35.13,21.0,1899.0,447.0,1133.0,391.0,1.8636,INLAND,2,0.2353870458135861
3157,-118.91,35.3,28.0,1793.0,358.0,1233.0,351.0,2.7845,INLAND,2,0.1996653653095371
3158,-118.95,35.26,24.0,1341.0,214.0,667.0,184.0,4.0,INLAND,3,0.15958240119313946
3159,-118.83,35.27,33.0,1190.0,217.0,717.0,196.0,2.6302,INLAND,2,0.18235294117647058
3160,-118.92,35.13,29.0,1297.0,262.0,909.0,253.0,1.9236,INLAND,2,0.20200462606013878
3161,-118.85,35.23,26.0,1639.0,352.0,1222.0,395.0,1.7656,INLAND,2,0.21476510067114093
3162,-118.82,35.23,31.0,2358.0,580.0,2302.0,574.0,1.9688,INLAND,2,0.24597116200169636
3163,-118.83,35.2,17.0,1959.0,484.0,1763.0,453.0,2.1357,INLAND,2,0.2470648289943849
3164,-118.82,35.2,34.0,2185.0,469.0,1910.0,455.0,2.1136,INLAND,2,0.21464530892448513
3165,-118.85,35.2,17.0,2783.0,678.0,2566.0,641.0,1.9907,INLAND,2,0.2436219906575638
3166,-118.91,35.27,29.0,1401.0,317.0,1344.0,306.0,2.0921,INLAND,2,0.22626695217701642
3167,-118.9,35.26,31.0,6145.0,1492.0,5666.0,1457.0,1.9066,INLAND,2,0.24279902359641986
3168,-118.92,35.26,20.0,3815.0,924.0,3450.0,920.0,2.0174,INLAND,2,0.24220183486238533
3169,-118.91,35.24,29.0,2888.0,753.0,2949.0,699.0,1.7716,INLAND,2,0.26073407202216065
3170,-119.69,36.41,38.0,1016.0,202.0,540.0,187.0,2.2885,INLAND,2,0.19881889763779528
3171,-119.57,36.44,30.0,1860.0,337.0,1123.0,347.0,3.4926,INLAND,3,0.18118279569892473
3172,-119.55,36.37,26.0,1912.0,339.0,1002.0,311.0,3.0375,INLAND,3,0.17730125523012552
3173,-119.69,36.38,25.0,1688.0,302.0,879.0,277.0,3.3214,INLAND,3,0.17890995260663506
3174,-119.78,36.37,41.0,831.0,149.0,443.0,146.0,3.1406,INLAND,3,0.1793020457280385
3175,-119.83,36.37,25.0,1549.0,269.0,819.0,272.0,2.7159,INLAND,2,0.1736604260813428
3176,-119.87,36.34,26.0,1414.0,265.0,779.0,249.0,2.9167,INLAND,2,0.18741159830268742
3177,-119.93,36.32,25.0,8363.0,1636.0,7679.0,1580.0,2.0285,INLAND,2,0.1956235800550042
3178,-119.79,36.32,19.0,3252.0,614.0,1971.0,607.0,3.0667,INLAND,3,0.18880688806888068
3179,-119.77,36.32,14.0,3400.0,618.0,1867.0,612.0,3.9926,INLAND,3,0.18176470588235294
3180,-119.78,36.31,14.0,1287.0,291.0,737.0,269.0,3.1667,INLAND,3,0.2261072261072261
3181,-119.77,36.31,14.0,3677.0,863.0,2191.0,785.0,2.6218,INLAND,2,0.23470220288278487
3182,-119.79,36.31,25.0,4984.0,1029.0,2414.0,961.0,2.2937,INLAND,2,0.20646067415730338
3183,-119.77,36.3,24.0,2202.0,471.0,1052.0,439.0,2.1038,INLAND,2,0.21389645776566757
3184,-119.78,36.3,30.0,1846.0,391.0,1255.0,352.0,2.1681,INLAND,2,0.21180931744312026
3185,-119.79,36.3,16.0,1717.0,277.0,903.0,289.0,4.3438,INLAND,3,0.16132789749563192
3186,-119.79,36.29,6.0,1265.0,227.0,764.0,246.0,4.2917,INLAND,3,0.17944664031620552
3187,-119.82,36.32,18.0,942.0,193.0,424.0,174.0,2.0673,INLAND,2,0.20488322717622082
3188,-119.78,36.33,16.0,1006.0,212.0,515.0,200.0,3.2386,INLAND,3,0.21073558648111332
3189,-119.78,36.27,29.0,1871.0,315.0,1066.0,309.0,4.5714,INLAND,4,0.16835916622127206
3190,-119.8,36.29,7.0,479.0,84.0,327.0,103.0,5.1728,INLAND,4,0.17536534446764093
3191,-119.81,36.28,24.0,544.0,112.0,442.0,106.0,3.1071,INLAND,3,0.20588235294117646
3192,-119.72,36.34,33.0,1287.0,214.0,580.0,210.0,3.2019,INLAND,3,0.16627816627816627
3193,-119.72,36.32,40.0,1185.0,221.0,676.0,256.0,2.2721,INLAND,2,0.18649789029535865
3194,-119.7,36.32,40.0,1178.0,244.0,586.0,187.0,2.6477,INLAND,2,0.2071307300509338
3195,-119.73,36.31,20.0,2440.0,433.0,1579.0,400.0,2.8281,INLAND,2,0.17745901639344264
3196,-119.7,36.3,10.0,956.0,201.0,693.0,220.0,2.2895,INLAND,2,0.2102510460251046
3197,-119.67,36.35,10.0,1090.0,164.0,470.0,158.0,4.9432,INLAND,4,0.15045871559633028
3198,-119.65,36.37,4.0,3725.0,783.0,1478.0,600.0,3.5486,INLAND,3,0.2102013422818792
3199,-119.65,36.35,21.0,1745.0,266.0,837.0,292.0,4.3911,INLAND,3,0.1524355300859599
3200,-119.65,36.35,38.0,3148.0,568.0,1378.0,537.0,2.8788,INLAND,2,0.18043202033036848
3201,-119.66,36.35,15.0,1724.0,374.0,947.0,391.0,3.1094,INLAND,3,0.21693735498839908
3202,-119.64,36.36,13.0,2360.0,340.0,1055.0,312.0,5.2134,INLAND,4,0.1440677966101695
3203,-119.64,36.35,23.0,3182.0,563.0,1525.0,585.0,3.8108,INLAND,3,0.17693274670018855
3204,-119.63,36.35,4.0,1684.0,343.0,920.0,324.0,4.2396,INLAND,3,0.20368171021377673
3205,-119.62,36.35,10.0,3674.0,734.0,1864.0,718.0,2.6145,INLAND,2,0.19978225367446925
3206,-119.64,36.35,30.0,1765.0,310.0,746.0,298.0,2.8125,INLAND,2,0.17563739376770537
3207,-119.63,36.34,26.0,1463.0,261.0,699.0,219.0,3.5536,INLAND,3,0.17840054682159945
3208,-119.63,36.33,14.0,2928.0,600.0,1633.0,559.0,1.8385,INLAND,2,0.20491803278688525
3209,-119.61,36.33,32.0,1492.0,284.0,926.0,264.0,3.0139,INLAND,3,0.1903485254691689
3210,-119.63,36.32,36.0,1518.0,287.0,749.0,255.0,2.2333,INLAND,2,0.18906455862977603
3211,-119.66,36.34,32.0,1338.0,276.0,859.0,286.0,2.6397,INLAND,2,0.2062780269058296
3212,-119.65,36.34,46.0,1730.0,337.0,752.0,323.0,1.8529,INLAND,2,0.1947976878612717
3213,-119.65,36.34,47.0,1869.0,357.0,832.0,315.0,3.0846,INLAND,3,0.19101123595505617
3214,-119.64,36.34,32.0,2958.0,670.0,1504.0,627.0,1.8606,INLAND,2,0.22650439486139284
3215,-119.64,36.33,41.0,3095.0,766.0,1852.0,721.0,1.4524,INLAND,1,0.24749596122778675
3216,-119.65,36.33,52.0,1257.0,257.0,624.0,243.0,2.3523,INLAND,2,0.20445505171042164
3217,-119.65,36.33,47.0,1059.0,268.0,693.0,241.0,1.3882,INLAND,1,0.2530689329556185
3218,-119.68,36.32,26.0,592.0,121.0,268.0,116.0,1.7596,INLAND,2,0.20439189189189189
3219,-119.67,36.33,19.0,1241.0,244.0,850.0,237.0,2.9375,INLAND,2,0.19661563255439163
3220,-119.66,36.33,16.0,2048.0,373.0,1052.0,388.0,4.0909,INLAND,3,0.18212890625
3221,-119.66,36.33,10.0,1623.0,409.0,988.0,395.0,1.4194,INLAND,1,0.25200246457178066
3222,-119.66,36.32,24.0,2652.0,568.0,1532.0,445.0,2.3256,INLAND,2,0.21417797888386123
3223,-119.68,36.32,28.0,1325.0,276.0,873.0,240.0,2.5833,INLAND,2,0.20830188679245282
3224,-119.68,36.31,12.0,2739.0,535.0,1859.0,498.0,2.9936,INLAND,2,0.19532676159182183
3225,-119.66,36.3,18.0,1147.0,202.0,717.0,212.0,3.3681,INLAND,3,0.17611159546643418
3226,-119.65,36.32,11.0,1294.0,314.0,713.0,290.0,1.5433,INLAND,2,0.2426584234930448
3227,-119.64,36.32,32.0,2205.0,523.0,1772.0,479.0,1.3569,INLAND,1,0.23718820861678006
3228,-119.65,36.3,28.0,941.0,175.0,588.0,180.0,2.3466,INLAND,2,0.18597236981934112
3229,-119.64,36.31,27.0,1513.0,314.0,1071.0,284.0,1.5909,INLAND,2,0.2075346992729676
3230,-119.61,36.31,25.0,1847.0,371.0,1460.0,353.0,1.8839,INLAND,2,0.20086626962642123
3231,-119.57,36.27,20.0,2673.0,452.0,1394.0,449.0,2.625,INLAND,2,0.16909839132061355
3232,-119.69,36.25,35.0,2011.0,349.0,970.0,300.0,2.395,INLAND,2,0.1735454997513675
3233,-119.63,36.18,23.0,207.0,45.0,171.0,50.0,2.4286,INLAND,2,0.21739130434782608
3234,-119.59,36.11,32.0,752.0,159.0,524.0,155.0,2.25,INLAND,2,0.21143617021276595
3235,-119.57,36.09,6.0,2015.0,413.0,992.0,319.0,2.3889,INLAND,2,0.20496277915632755
3236,-119.58,36.1,21.0,1382.0,327.0,1469.0,355.0,1.3967,INLAND,1,0.2366136034732272
3237,-119.56,36.1,29.0,424.0,78.0,284.0,73.0,1.5313,INLAND,2,0.18396226415094338
3238,-119.56,36.1,25.0,1093.0,262.0,893.0,252.0,2.13,INLAND,2,0.23970722781335774
3239,-119.56,36.09,35.0,1648.0,285.0,792.0,265.0,3.2847,INLAND,3,0.1729368932038835
